Date,Close,High,Low,Open,Volume,Ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
2024-02-12,410.5991516113281,416.01762504580444,410.09486617050925,415.83965259906256,21202900,MSFT
2024-02-13,401.7595520019531,405.46746274434776,398.86244498390863,400.39503602074313,27824900,MSFT
2024-02-14,405.6426696777344,405.989387335356,400.7689119546156,404.23602806912544,20401200,MSFT
2024-02-15,402.7402038574219,405.2860649354581,400.49154229797136,404.30537605508795,21825500,MSFT
2024-02-16,400.26373291015625,404.45400167684636,399.6495628327148,404.1270851963654,22296500,MSFT
2024-02-20,399.005615234375,400.68962483118145,394.2705266937162,399.451369143448,24307900,MSFT
2024-02-21,398.4013671875,398.51034941803397,393.4879766336977,396.41027241644326,18518900,MSFT
2024-02-22,407.7823791503906,408.95128532759105,404.7313302719457,406.3361048933316,27009900,MSFT
2024-02-23,406.48468017578125,411.9528065802778,405.1275567366277,411.76461952225566,16295900,MSFT
2024-02-26,403.7110290527344,408.2876177161092,403.5326972396102,407.5941823661443,16193500,MSFT
2024-02-27,403.6515808105469,404.4836850623454,400.055681208624,404.1567686089776,14835800,MSFT
2024-02-28,403.8893127441406,405.45445472615467,401.51186772663095,404.3449824000404,13183100,MSFT
2024-02-29,409.75372314453125,410.3084593316979,402.1062540147567,404.80069987993255,31947300,MSFT
2024-03-01,411.59619140625,411.96271025359846,407.01960321238755,407.4059232676718,17823400,MSFT
2024-03-04,411.02166748046875,413.42882936527116,408.4460895147351,409.55556181237966,17596000,MSFT
2024-03-05,398.8669128417969,410.3579315766557,396.875818269098,410.07064779480004,26919200,MSFT
2024-03-06,398.31219482421875,401.35335816221044,394.6469759902315,399.1839316978577,22344100,MSFT
2024-03-07,405.2960205078125,405.929991794264,398.4608239093344,402.30437497315796,18718500,MSFT
2024-03-08,402.4034118652344,406.56396338142315,400.5311546136932,404.1270542383835,18002200,MSFT
2024-03-11,400.7193908691406,401.8684959158896,397.4900401967336,399.9665518757127,16120800,MSFT
2024-03-12,411.3782958984375,411.66557971021905,402.96807213356095,403.79026068759885,22457000,MSFT
2024-03-13,411.199951171875,414.25099985774233,407.5842506420183,414.1717647960068,17115900,MSFT
2024-03-14,421.2248840332031,423.80046200765156,414.06280198030794,416.29166230285614,34157300,MSFT
2024-03-15,412.507568359375,418.62949734684355,408.91166893317825,415.35059863846544,45079900,MSFT
2024-03-18,413.3990783691406,416.77704335143346,409.8923299645461,410.35791529010197,20106000,MSFT
2024-03-19,417.4506530761719,417.70821992442677,411.64569488735077,413.9042719765494,19837900,MSFT
2024-03-20,421.23480224609375,421.95792425172124,416.7077319976527,418.0351385254577,17860100,MSFT
2024-03-21,425.33587646484375,426.77226517382667,423.1466488448073,425.7915460992778,21296200,MSFT
2024-03-22,424.7118225097656,425.8212948665726,422.0669250575301,425.6628247277611,17648500,MSFT
2024-03-25,418.88702392578125,423.39429274982996,417.64876824294123,421.24466758284495,18060500,MSFT
2024-03-26,417.68841552734375,421.9876357811286,417.3912462453885,421.6112012034168,16725600,MSFT
2024-03-27,417.4704895019531,420.4621347429845,415.073243298201,420.4522190231072,16705000,MSFT
